new_id	phase	O__Actinomycetales	O__Oceanospirillales	O__Burkholderiales	O__Flavobacteriales	O__Lactobacillales	O__Bacillales	O__Enterobacteriales	O__Pseudomonadales	O__Neisseriales	O__Bacteroidales	O__Chloroplast	O__Clostridiales	O__Chromatiales	O__Pasteurellales	O__Sphingomonadales	P__Parcubacteria	C__Gammaproteobacteria	O__Fusobacteriales	O__Rhodobacterales	O__Rhizobiales	O__Sphingobacteriales	O__Selenomonadales	C__Alphaproteobacteria	K__Bacteria	P__Firmicutes	O__Family_I	O__Rhodospirillales	O__Xanthomonadales	O__Caulobacterales	O__Erysipelotrichales	NA	C__Betaproteobacteria	C__Deltaproteobacteria	P__Proteobacteria	P__Bacteroidetes	O__Coriobacteriales	O__Cytophagales	O__Myxococcales	O__Legionellales	O__Rhodocyclales	O__Campylobacterales	O__Bdellovibrionales	O__Hydrogenophilales	O__Methylophilales	O__Desulfovibrionales	P__SR1	C__Cyanobacteria	P__Candidatus_Saccharibacteria	O__Nitrosomonadales	O__Verrucomicrobiales	O__Solirubrobacterales	O__Deferribacterales	O__Sphaerobacterales	P__Chloroflexi	O__Chloroflexales	O__Cardiobacteriales	O__Rickettsiales	O__Aeromonadales	O__Gp6	C__Acidobacteria_Gp4	O__Gp4	O__Spirochaetales	O__Alphaproteobacteria_incertae_sedis	O__Acidimicrobiales	O__Thermales	O__Family_VI	O__Gp3	O__Deinococcales	O__Fibrobacterales	C__Actinobacteria	O__Blastocatella	O__Mycoplasmatales	O__Family_IV	O__Gp1	O__Alteromonadales	O__Terriglobus	O__Aridibacter	O__Planctomycetales	O__Oligoflexales	O__Family_VIII	O__Methylococcales	C__Clostridia	O__Gp16	O__Thermoleophilales	O__Sulfuricellales	P__Verrucomicrobia	O__Armatimonadales	P__Cyanobacteria.Chloroplast	O__Candidatus_Solibacter	P__Actinobacteria	O__Chitinivibrionales	O__Bifidobacteriales	O__Gemmatimonadales	O__Desulfuromonadales	O__Nitrospirales	O__Desulfobacterales	P__Planctomycetes	O__Gammaproteobacteria_incertae_sedis	O__Anaerolineales	O__Gaiellales	P__Latescibacteria	O__Candidatus_Endomicrobium	O__Gallionellales	O__Dehalococcoidales	C__Subdivision3	O__Gp5	O__Caldilineales	O__Family_IX	C__Bacilli	O__Holophagales	O__Family_X	O__Terrimicrobium	O__Thiotrichales	O__Anaeroplasmatales	C__Spartobacteria	O__Tepidisphaerales	O__Ignavibacteriales	O__Phycisphaerales	C__Armatimonadetes_gp2	O__Bryobacter	P__Microgenomates	C__Candidatus_Cloacamonas	O__Synergistales	O__Thermoanaerobacterales	O__Acholeplasmatales	O__Procabacteriales	P__candidate_division_WPS.1	O__Opitutales	O__Ferrovales	O__Gp17	O__Gp22	C__Armatimonadetes_gp5	O__Rubrobacterales	O__Family_II	O__Deltaproteobacteria_incertae_sedis	C__Thermomicrobia	O__Vibrionales	C__Chloroflexia	O__Gp2	O__Caldisericales	O__Gp10	O__Gp7	O__Puniceicoccales	O__Halanaerobiales	O__Syntrophobacterales	C__Planctomycetia	O__Chlamydiales	O__Thermoanaerobaculum	O__Bradymonadales	O__Fimbriimonadales	P__Acidobacteria	C__Opitutae	O__Acidithiobacillales	C__Armatimonadetes_gp4	P__Lentisphaerae
2020-023_PSC_0604	BL	5827	1278	6135	2873	0	619	4	690	0	564	1964	2119	0	0	0	1624	606	0	0	271	395	0	552	1699	0	0	0	0	0	0	0	0	0	462	0	0	0	0	515	600	0	0	0	0	0	0	0	878	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0605	BL	1723	0	26	24	56	1133	0	131	62	105	11	818	0	14	4	16	15	18	15	0	14	38	21	59	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-023_PSC_0606	BL	5684	0	7194	942	1337	1072	0	444	0	3424	733	2458	0	0	502	1407	7	0	0	1462	0	98	354	1003	650	1482	0	311	0	0	0	0	467	400	0	0	0	0	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0608	BL	1949	0	2358	970	0	718	0	340	0	0	0	1714	0	0	263	1603	442	0	0	272	370	0	0	1290	0	0	0	460	0	0	0	183	361	658	0	0	254	0	202	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0609	BL	9681	0	444	687	1896	387	0	360	143	0	126	2822	0	0	185	192	71	14	34	283	0	0	44	90	0	0	0	0	0	0	0	0	210	0	0	0	0	0	735	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0610	BL	298	0	75	8	8	73	0	0	13	42	0	23	0	0	23	59	0	4	0	22	4	0	28	93	0	0	0	9	0	0	3	0	0	0	12	0	25	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0611	BL	4784	0	1701	1639	340	967	50	400	154	324	1171	609	0	0	240	662	7	0	342	167	52	0	0	1014	0	0	0	0	0	0	7	0	0	0	50	0	0	169	0	0	0	92	0	0	0	0	0	0	0	30	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0612	BL	640	0	78	5	25	99	0	70	35	66	6	141	0	11	4	25	0	0	0	6	18	0	10	17	6	0	0	2	0	0	41	0	0	0	5	0	13	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0613	BL	2379	0	3064	334	0	1322	0	103	0	558	205	1060	0	0	1333	255	148	105	440	129	0	97	284	460	0	0	0	0	0	0	192	0	0	111	36	0	0	0	196	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0615	BL	6267	0	7003	941	1586	421	0	10856	0	1114	0	5795	0	0	0	908	0	0	0	0	0	0	0	1091	527	0	756	1164	0	0	31	0	0	0	392	370	0	220	0	0	1071	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0617	BL	617	0	2385	209	0	0	0	0	0	1128	77	594	0	0	255	239	0	0	0	145	0	649	0	108	0	0	0	0	0	0	0	0	78	156	0	0	0	0	359	0	0	0	0	0	0	0	334	0	0	33	0	0	0	0	0	0	0	0	206	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0620	BL	24	0	0	0	0	16	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0621	BL	323	0	398	83	381	193	0	17	39	770	57	172	0	214	67	97	33	16505	23	46	32	153	0	65	0	0	0	0	0	0	0	26	22	10	0	0	0	11	34	0	0	0	0	0	0	0	6	9	0	10	0	0	0	0	0	0	0	0	0	0	0	171	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0622	BL	9388	725	5640	1907	1093	1407	930	1149	0	2018	1905	3448	0	0	1446	3167	457	0	2	1846	18	1014	0	1493	0	0	0	0	354	0	0	0	0	0	0	0	806	0	0	0	1202	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0625	BL	58	0	67	28	0	10	0	0	29	55	27	24	0	0	6	36	0	0	0	0	0	0	0	34	0	0	0	0	0	0	23	0	0	0	0	0	4	0	33	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0626	BL	134	0	83	38	0	49	44	25	0	120	164	215	0	0	19	25	31	0	12	0	13	0	35	97	0	0	5	0	19	10	14	0	0	0	0	0	0	0	65	0	0	0	0	0	0	55	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0627	BL	0	0	8	0	8	0	0	5	0	7	0	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0628	BL	254	0	721	127	0	293	0	399	0	117	342	89	0	0	0	172	0	0	0	0	0	0	78	152	0	0	0	208	0	69	78	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0629	BL	491	0	318	410	1035	420	0	0	0	300	392	72	0	0	0	166	0	0	62	0	0	0	0	626	0	0	0	0	0	0	9	0	0	299	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0630	BL	690	1660	2351	0	404	0	637	0	0	0	392	1811	0	0	0	1074	0	0	0	0	0	0	0	985	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0631	BL	73	0	216	0	98	65	81	0	0	13196	0	11566	0	0	0	2	0	0	0	45	0	1814	24	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	55	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0632	BL	31	0	152	61	0	21	52	0	0	0	16	115	0	0	0	44	0	0	0	17	0	0	0	47	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0633	BL	322	0	175	128	101	733	0	304	260	50	60	175	0	0	88	133	161	0	0	68	0	0	26	108	0	0	0	0	0	0	18	30	0	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0635	BL	1744	0	1363	563	4	149	37	197	0	432	1828	1402	39	0	0	1519	130	0	200	193	248	397	117	1459	0	0	0	0	554	0	0	235	0	345	0	62	210	0	0	0	0	0	0	0	0	182	0	378	0	0	206	0	0	0	0	0	0	58	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0636	BL	850	0	639	674	0	260	0	0	0	37	0	420	0	0	0	227	0	0	0	0	0	0	0	201	0	0	38	0	0	0	0	0	0	570	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0637	BL	1909	3872	4251	0	0	481	1083	365	0	1371	491	2561	0	0	0	1523	0	0	0	2070	473	0	9	586	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	368	0	52	475	0	0	0	0	0	7	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0640	BL	9126	0	4794	2504	13911	919	0	273	38351	11861	1099	996	0	27877	0	684	19	2136	124	381	406	3685	276	1107	0	0	0	0	0	66	0	0	0	0	894	0	0	162	0	248	1243	55	0	0	0	0	0	48	0	0	0	0	0	0	0	257	9	0	0	0	0	491	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0641	BL	11417	2942	1085	0	0	658	0	1629	0	182	0	5894	0	0	245	141	265	0	0	788	640	109	0	1068	0	0	0	442	179	0	123	0	1309	21	0	0	0	0	0	0	0	0	0	0	0	0	43	228	0	223	597	0	0	0	0	0	0	0	785	0	0	0	0	742	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	101	0	0	0	0	0	279	0	0	156	0	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0644	BL	35	10	53	37	16	0	21	35	0	100	67	61	0	0	7	5	6	0	0	0	0	0	0	150	0	0	0	0	0	0	7	2	0	0	10	15	0	0	0	10	0	0	0	0	42	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0645	BL	2617	0	1046	377	5	509	0	142	256	453	130	949	0	0	199	121	0	0	0	0	0	29	0	528	3	0	0	0	0	0	33	137	0	75	0	0	142	0	34	0	0	84	0	13	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0646	BL	132	255	200	36	110	170	0	262	0	81	0	0	0	0	26	2	0	0	37	0	68	0	0	181	0	0	0	0	0	0	15	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0647	BL	26	0	3	14	2	8	0	34	5	20	5	15	0	0	3	18	2	0	6	7	0	0	8	11	0	0	0	0	0	2	6	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0649	BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0650	BL	252	0	66	70	27	43	2	101	36	231	32	142	3	0	31	31	36	0	39	57	4	0	7	26	31	0	0	0	0	0	3	10	14	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0651	BL	779	0	7392	5686	64	50	0	301	0	114	37	245	0	0	1282	63	11	0	30	291	320	0	31	51	0	0	0	8	17	0	0	0	0	0	0	44	0	0	20	110	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0652	BL	180	0	93	272	16	168	4	117	0	189	130	309	0	0	29	86	125	0	217	18	22	0	0	193	0	0	0	0	0	0	22	55	0	0	22	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	10	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0654	BL	23	0	81	31	0	31	0	0	16	0	5	14	0	0	6	9	0	0	7	0	0	0	0	25	5	0	8	0	3	0	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
