new_id	phase	F__Flavobacteriaceae	F__Bacillaceae_1	F__Oxalobacteraceae	K__Bacteria	F__Propionibacteriaceae	F__Comamonadaceae	F__Cryomorphaceae	F__Burkholderiaceae	F__Sphingomonadaceae	F__Staphylococcaceae	F__Campylobacteraceae	F__Rhodobacteraceae	F__Enterobacteriaceae	F__Moraxellaceae	F__Bacillariophyta	P__Parcubacteria	F__Pseudomonadaceae	F__Veillonellaceae	F__Microbacteriaceae	F__Cytophagaceae	F__Bacteroidaceae	F__Cryptomonadaceae	F__Oligoflexaceae	F__Lactobacillaceae	P__Proteobacteria	F__Brucellaceae	F__Methylobacteriaceae	F__Vibrionaceae	F__Streptophyta	F__Chlorophyta	C__Gammaproteobacteria	F__Rikenellaceae	F__Corynebacteriaceae	F__Lachnospiraceae	C__Alphaproteobacteria	O__Blastocatella	F__Demequinaceae	F__Caulobacteraceae	F__Saprospiraceae	F__Prevotellaceae	F__Alcaligenaceae	C__Deltaproteobacteria	F__Streptococcaceae	F__Coriobacteriaceae	F__Enterococcaceae	F__Polyangiaceae	F__Porphyromonadaceae	C__Bacilli	O__Rhizobiales	F__Neisseriaceae	F__Burkholderiales_incertae_sedis	F__Hyphomicrobiaceae	F__Legionellaceae	F__GpI	C__Cyanobacteria	F__Bacteriovoracaceae	F__Acetobacteraceae	P__Cyanobacteria.Chloroplast	F__Micrococcaceae	F__Pasteurellaceae	F__Segniliparaceae	F__Erythrobacteraceae	F__Gemmatimonadaceae	F__Ruminococcaceae	F__Carnobacteriaceae	O__Burkholderiales	F__Solirubrobacteraceae	F__Listeriaceae	P__Candidatus_Saccharibacteria	F__Bacillales_Incertae_Sedis_X	O__Actinomycetales	P__Firmicutes	P__Bacteroidetes	F__Ectothiorhodospiraceae	F__Clostridiaceae_1	C__Actinobacteria	F__Chitinophagaceae	F__Bradyrhizobiaceae	F__Methylophilaceae	F__Phyllobacteriaceae	F__Rhizobiaceae	F__Flammeovirgaceae	O__Myxococcales	F__GpVIII	F__Rickettsiaceae	F__Nocardiaceae	F__GpIIa	O__Gp6	F__Hydrogenophilaceae	O__Gp3	F__Bacillales_Incertae_Sedis_XI	O__Cytophagales	F__Coxiellaceae	F__Deinococcaceae	F__Rhizobiales_incertae_sedis	F__Thermodesulfobiaceae	F__Intrasporangiaceae	F__Desulfuromonadaceae	F__Aurantimonadaceae	F__Alteromonadaceae	F__Armatimonadaceae	F__Mycoplasmataceae	F__Caldilineaceae	F__Xanthomonadaceae	F__Labilitrichaceae	F__Verrucomicrobiaceae	O__Chloroplast	F__Rhodocyclaceae	P__SR1	F__Erysipelotrichaceae	F__Peptostreptococcaceae	C__Acidobacteria_Gp4	F__Bdellovibrionaceae	F__Actinomycetaceae	F__Gaiellaceae	F__Spirillaceae	F__Desulfovibrionaceae	F__Mycobacteriaceae	O__Aridibacter	F__Aeromonadaceae	F__Chromatiaceae	F__Leptospiraceae	F__Sutterellaceae	F__Beijerinckiaceae	F__Acidaminococcaceae	F__GpVI	F__Trueperaceae	F__Rhodospirillaceae	O__Gp4	F__Helicobacteraceae	C__Betaproteobacteria	F__Pseudonocardiaceae	F__Clostridiales_Incertae_Sedis_XI	F__Nocardioidaceae	P__Chloroflexi	F__Nakamurellaceae	F__Nannocystaceae	F__Desulfobacteraceae	F__Nitrospiraceae	Unassigned	P__Planctomycetes	O__Gammaproteobacteria_incertae_sedis	F__Sandaracinaceae	F__GpXI	C__Spartobacteria	F__Beutenbergiaceae	O__Gp16	F__Aerococcaceae	F__Phycisphaeraceae	F__GpX	F__Geodermatophilaceae	O__Clostridiales	C__Epsilonproteobacteria	O__Chromatiales	F__Methylocystaceae	O__Bacteroidales	F__Sphingobacteriaceae	O__Sphingobacteriales	P__Acidobacteria	F__Iamiaceae	C__Acidobacteria_Gp3	F__Brevibacteriaceae	O__Flavobacteriales	F__Acidimicrobineae_incertae_sedis	O__Gp17	F__Fibrobacteraceae	F__Cystobacteraceae	F__Sanguibacteraceae	F__Reyranella	F__Sinobacteraceae	F__Ferrovaceae	F__Patulibacteraceae	F__Methylococcaceae	F__Nitrosomonadaceae	F__Prolixibacteraceae	F__Chloroflexaceae	F__Planococcaceae	F__Geobacteraceae	F__Leptotrichiaceae	F__Cyclobacteriaceae	F__GpIIb	O__Acidimicrobiales	F__Hyphomonadaceae	O__Bacillales	O__Terriglobus	F__Umboniibacter	F__Rubrobacteraceae	F__Leuconostocaceae	F__Cellulomonadaceae	F__Methylohalomonas	F__Dermabacteraceae	F__Thiotrichaceae	F__Spirochaetaceae	F__Micromonosporaceae	O__Chloroflexales	F__Cryptosporangiaceae	F__Shewanellaceae	F__Thermoleophilaceae	F__Planctomycetaceae	F__Paenibacillaceae_1	F__Xanthobacteraceae	F__Dermacoccaceae	O__Xanthomonadales	F__Acidimicrobiaceae	F__Kineosporiaceae	P__Verrucomicrobia	F__Rhizomicrobium	C__Subdivision3	F__Haliangiaceae	F__Bacillaceae_2	C__Armatimonadetes_gp5	F__Thermaceae	F__Catabacteriaceae	F__Fusobacteriaceae	C__Chloroflexia	F__Anaeroplasmataceae	F__Peptococcaceae_1	O__Bdellovibrionales	O__Lactobacillales	F__Rhodothermaceae	O__Rhodospirillales	F__Thermoactinomycetaceae_1	F__Synergistaceae	C__Clostridia	F__Clostridiales_Incertae_Sedis_XIII	P__Microgenomates	O__Pseudomonadales	F__Anaerolineaceae	F__Tepidisphaeraceae	F__Deferribacteraceae	O__Desulfobacterales	F__Opitutaceae	C__Candidatus_Cloacamonas	F__Syntrophomonadaceae	O__Bryobacter	F__Chryseolinea	F__Natranaerovirga	O__Solirubrobacterales	F__Euglenida	F__Desulfobulbaceae	F__Gracilibacteraceae	F__Holophagaceae	F__Desulfomicrobiaceae	F__Micrococcineae_incertae_sedis	F__Dermatophilaceae	O__Campylobacterales	O__Gp11	F__Peptoniphilaceae	F__Alicyclobacillaceae	F__Tsukamurellaceae	F__Oceanospirillaceae	F__Syntrophaceae	F__Marinilabiliaceae	F__Dietziaceae	F__Geminicoccus	F__Streptomycetaceae	O__Oceanospirillales	F__Procabacteriaceae	F__GpIV	F__Rhodobiaceae	O__Eilatimonas	F__Oceanospirillales_incertae_sedis	F__Bacillales_Incertae_Sedis_XII	F__Gallionellaceae	P__candidate_division_WPS.1	F__Myxococcaceae	F__Conexibacteraceae	C__Thermomicrobia	F__Heliobacteriaceae	F__Succinivibrionaceae	O__Spirochaetales	F__Catenulisporaceae	F__Ohtaekwangia	F__Halomonadaceae	O__Granulicella	F__Sphaerobacteraceae	F__Clostridiales_Incertae_Sedis_XII	F__Pseudoalteromonadaceae	F__Sporichthyaceae	O__Gp10	F__Eubacteriaceae	F__Bifidobacteriaceae	F__Sneathiellaceae	F__Syntrophobacteraceae	F__Magnetococcaceae	F__Promicromonosporaceae	P__Actinobacteria	F__Spiroplasmataceae	F__Fimbriimonadaceae	F__Chitinivibrionaceae	O__Alteromonadales	C__Candidatus_Hydrogenedens	P__Latescibacteria	F__Sulfuricellaceae	F__Eionea	O__Candidatus_Endomicrobium	O__Sphingomonadales	P__Lentisphaerae	F__Ignavibacteriaceae	F__Christensenellaceae	F__Oligosphaeraceae	F__Orbaceae	O__Terrimicrobium	C__Opitutae	F__Sedimenticola	O__Caulobacterales	F__Victivallaceae	C__Armatimonadetes_gp4
2020-023_PSC_0302	BL	4082	381	67	1956	8799	1094	197	393	272	37578	747	260	1508	879	435	610	67	0	191	292	0	121	255	48	399	0	0	0	99	103	38	56	10483	83	192	0	50	70	0	0	34	34	123	0	0	0	128	0	0	369	95	46	186	0	0	161	0	0	46	0	0	0	0	60	6022	45	0	0	0	0	30	0	18	0	16	0	81	0	0	0	0	0	51	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	144	0	54	0	7	154	0	85	0	0	0	0	0	89	0	0	0	7	0	0	44	0	0	0	0	86	117	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0313	BL	3908	2507	1504	1621	95	841	49	329	264	145	0	267	315	210	192	382	3	0	111	358	0	177	80	113	231	16	53	0	210	25	45	0	0	109	150	0	34	0	111	0	0	131	119	0	0	100	0	0	0	0	57	0	13	79	55	0	386	0	16	98	0	0	71	42	0	13	0	0	48	0	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	46	0	0	0	8	0	0	67	0	9	0	19	0	0	0	25	35	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	100	58	0	35	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0332	BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0343	BL	2762	5602	2690	1089	421	712	415	142	207	424	0	239	760	467	226	395	348	38	178	126	0	61	61	146	123	257	73	0	185	76	225	0	165	425	126	0	0	0	0	143	0	0	251	0	0	0	0	0	217	0	78	106	0	0	40	0	62	0	121	0	0	106	0	256	0	0	0	44	0	0	7	99	62	0	0	0	91	0	39	0	0	0	213	0	74	0	0	0	0	92	145	72	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	148	0	0	122	0	0	0	0	91	88	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0346	BL	1121	3703	2070	577	56	313	11	212	403	210	0	33	660	319	142	112	162	0	35	5	0	260	50	357	120	143	155	0	150	0	82	0	2	326	147	0	0	218	0	129	10	0	0	15	34	0	121	0	0	0	0	0	102	0	0	0	142	125	0	0	0	0	0	157	0	64	0	37	0	0	84	81	0	0	0	0	0	0	0	0	0	0	12	84	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0347	BL	717	0	244	1364	730	423	62	6	520	14	0	0	0	67	0	154	0	0	247	0	0	0	0	0	0	0	0	0	0	86	232	0	162	205	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	41	175	188	0	0	0	0	0	0	134	0	0	0	119	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	237	0	0	0	149	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0356	BL	1676	102	0	923	922	385	202	234	135	405	0	0	0	0	77	591	164	173	1196	0	1078	0	0	0	0	0	152	0	0	0	0	98	122	1799	203	0	188	126	57	1400	0	166	0	161	205	98	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2045	0	185	0	0	343	0	0	147	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	117	0	0	0	0	0	0	0	0	23	0	0	0	124	0	0	65	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0367	BL	1963	6964	2267	763	553	795	339	162	827	359	0	68	440	853	11	210	319	123	162	198	0	0	0	821	16	586	264	0	123	143	44	0	64	685	142	0	0	173	0	295	0	0	50	86	0	0	154	0	76	0	0	42	84	385	127	122	119	0	77	0	0	0	0	441	0	122	85	0	127	0	214	0	0	0	0	0	60	0	0	0	0	0	45	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	60	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	131	5	0	0	0	0	0	0	18	79	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0371	BL	3918	274	219	2201	5	1280	359	189	560	0	0	305	0	494	358	575	133	0	270	111	0	311	0	0	337	0	0	0	0	306	277	0	0	596	209	212	36	0	69	0	0	79	20	0	0	49	0	0	212	0	0	0	215	0	0	0	0	0	180	0	0	0	0	229	0	169	0	0	243	0	12	0	0	0	0	121	172	0	35	0	0	10	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	191	28	0	0	0	0	0	0	71	0	0	0	0	2	0	0	130	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0375	BL	16	64	39	103	66	11	0	0	9	14	0	0	93	8	0	0	0	4628	0	0	3062	0	0	33	53	0	0	0	0	0	0	2538	22	1150	0	0	0	0	0	2036	0	0	121	174	64	0	822	719	0	5	0	0	0	0	4	0	9	0	14	34	0	0	0	4680	11	0	0	0	9	0	0	405	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	83	23	0	0	9	0	0	39	0	0	0	0	0	130	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0377	BL	2602	0	708	1206	950	1718	171	517	666	38	0	252	4	179	0	455	274	0	477	351	212	292	0	0	628	0	0	0	0	0	0	0	406	242	109	0	145	0	0	0	0	0	83	68	0	0	0	0	59	114	0	358	33	0	123	0	0	0	55	0	0	0	0	83	0	77	0	0	0	0	0	83	92	0	86	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	116	54	0	0	0	0	0	0	0	0	0	0	131	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0391	BL	4336	5919	1528	3122	318	1602	703	433	528	105	0	403	450	1021	354	674	434	0	466	495	73	312	83	0	308	0	365	0	131	108	161	0	0	138	102	0	87	43	69	78	8	41	0	0	0	242	221	0	0	0	0	53	438	84	0	0	0	71	239	47	0	0	0	127	0	0	0	0	190	0	35	0	60	14	0	0	0	85	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	74	0	0	70	0	0	18	0	220	29	178	0	0	107	0	0	0	0	0	96	0	139	203	0	115	0	0	0	0	0	0	0	148	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	128	0	0	0	0	76	0	0	54	0	0	57	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	45	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0394	BL	3100	60	0	1005	80	594	331	0	829	93	227	739	0	199	178	867	239	0	308	54	0	272	0	0	74	0	0	0	0	302	0	0	312	353	85	392	105	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	213	0	293	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0397	BL	1238	4890	2290	770	4490	373	186	62	579	622	0	58	345	588	103	90	206	122	38	43	0	24	0	794	88	107	0	0	113	131	0	0	268	1767	17	50	0	97	0	639	0	42	123	212	42	39	0	0	65	0	32	0	0	99	47	92	0	0	58	0	0	0	0	292	0	0	112	41	19	0	76	45	9	0	59	0	56	0	0	0	99	0	0	38	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	20	0	28	0	0	0	0	0	0	137	0	0	70	0	0	0	0	0	0	0	0	0	0	37	0	59	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	197	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0400	BL	204	60	17	157	49	51	0	25	0	22	0	23	26	0	0	15	19	0	4	0	26	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0408	BL	1104	88	130	718	0	562	215	204	45	0	0	62	0	206	16	272	0	0	21	65	0	0	75	80	49	0	0	0	0	110	0	0	0	165	41	41	0	80	131	155	0	81	85	0	0	0	0	0	162	0	0	0	13	0	0	0	0	0	0	0	0	68	0	175	0	40	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
